Utterance,Emotion,Dialogue_ID,Utterance_ID,Speaker,source
"Now you just make your selection and pray . If nothing comes out , try again or call the number on the side of the machine .",neutral,dailydialog_297,0,Speaker,dailydialog
I ’ Ve being kind of been having problems being out of breath . Can you look at that ?,neutral,dailydialog_298,0,Speaker,dailydialog
"All right , how about the other guests .",neutral,dailydialog_299,0,Speaker,dailydialog
Getting cheaper is not the only reason for their popularity.They come with a lot of inviting functions .,joy,dailydialog_300,0,Speaker,dailydialog
Nonsense ! There's no indication that he's in love with me .,disgust,dailydialog_301,0,Speaker,dailydialog
"Yes , if any one is available . But not over the wing .",neutral,dailydialog_302,0,Speaker,dailydialog
No . But I am going to apply for some vocational schools . I like fashion design and want to study it .,joy,dailydialog_303,0,Speaker,dailydialog
You're right . I love it very much .,joy,dailydialog_304,0,Speaker,dailydialog
"I'm sorry , Lucy . I'm afraid that I can't get up .",sadness,dailydialog_305,0,Speaker,dailydialog
Can you tell me where the taxi stand is ?,neutral,dailydialog_306,0,Speaker,dailydialog
How long will it take to learn English ? Will I be able to take other courses next semester or will English take up all of my time ?,neutral,dailydialog_307,0,Speaker,dailydialog
Don't loose heart . Everything will be fine .,neutral,dailydialog_308,0,Speaker,dailydialog
"Well . Don't forget to perform your duty next time , ok ? Now , let's start our lesson .",neutral,dailydialog_309,0,Speaker,dailydialog
You're going to have to put in a lot of hours you know .,joy,dailydialog_310,0,Speaker,dailydialog
OK . Do you think we can go buy a newspaper first ?,joy,dailydialog_311,0,Speaker,dailydialog
By all means .,joy,dailydialog_312,0,Speaker,dailydialog
really ? I haven't heard of it .,surprise,dailydialog_313,0,Speaker,dailydialog
I ’ m still shocked that Obama was elected .,surprise,dailydialog_314,0,Speaker,dailydialog
"is it still under warranty . If it is and I can ’ t fix it , it would be quicker and easier to exchange it for a new one .",neutral,dailydialog_315,0,Speaker,dailydialog
You can call a mover .,neutral,dailydialog_316,0,Speaker,dailydialog
The answer is zero ! What a let-down !,surprise,dailydialog_317,0,Speaker,dailydialog
Just look ! In six short weeks I've put on 30 pounds of pure muscle .,anger,dailydialog_318,0,Speaker,dailydialog
Could you possibly effect shipment more promptly ?,neutral,dailydialog_319,0,Speaker,dailydialog
I can ’ t believe it .,surprise,dailydialog_320,0,Speaker,dailydialog
Actually they ’ re expecting the baby to come on my birthday .,joy,dailydialog_321,0,Speaker,dailydialog
Is this one suit for you ?,neutral,dailydialog_322,0,Speaker,dailydialog
Maybe I'll go there then .,joy,dailydialog_323,0,Speaker,dailydialog
Great . I want to get an idea for the purchasing ability in various countries .,joy,dailydialog_324,0,Speaker,dailydialog
I think you will enjoy your journey .,joy,dailydialog_325,0,Speaker,dailydialog
"All I had was a sandwich , chips , and soda .",neutral,dailydialog_326,0,Speaker,dailydialog
"Seriously , I am so excited .",joy,dailydialog_327,0,Speaker,dailydialog
My feeling's exactly .,joy,dailydialog_328,0,Speaker,dailydialog
I can't find my keys .,neutral,dailydialog_329,0,Speaker,dailydialog
"No , not really . Why do you ask ?",neutral,dailydialog_330,0,Speaker,dailydialog
really ? Why ?,surprise,dailydialog_331,0,Speaker,dailydialog
I'm twenty-seven .,neutral,dailydialog_332,0,Speaker,dailydialog
You have already missed one other assignment ; when can I expect the make-ups ?,neutral,dailydialog_333,0,Speaker,dailydialog
What a lovely day . The sun is shinning and the sky is so blue . It's a perfect day to go to the beach and get a beautiful tan .,joy,dailydialog_334,0,Speaker,dailydialog
"Compared to the shortest route , you may pay around 5 Euro more .",neutral,dailydialog_335,0,Speaker,dailydialog
"well , my boyfriend was supposed to call me last night , but he never did .",anger,dailydialog_336,0,Speaker,dailydialog
What are you talking about ? We had a great time . We laughed and talked all night last time .,surprise,dailydialog_337,0,Speaker,dailydialog
"And I was overwhelmed by this scene , too .",joy,dailydialog_338,0,Speaker,dailydialog
"Hi , Shirley . I'm Sophie . It's nice to meet you .",joy,dailydialog_339,0,Speaker,dailydialog
"Sure , it is 80 yuan in all and you have to give me another coupon .",joy,dailydialog_340,0,Speaker,dailydialog
"Of course , I like .",joy,dailydialog_341,0,Speaker,dailydialog
It takes about half an hour to get there .,neutral,dailydialog_342,0,Speaker,dailydialog
"Yes , stay in touch . Bye !",joy,dailydialog_343,0,Speaker,dailydialog
Really ? There aren't many left now .,surprise,dailydialog_344,0,Speaker,dailydialog
Thank you . I appreciate all your help .,joy,dailydialog_345,0,Speaker,dailydialog
How much would you like to borrow ?,neutral,dailydialog_346,0,Speaker,dailydialog
"Oh , no ! I can't have failed . surely ?",surprise,dailydialog_347,0,Speaker,dailydialog
Caesar salads are pretty good .,joy,dailydialog_348,0,Speaker,dailydialog
OK . I'll come . See you then .,joy,dailydialog_349,0,Speaker,dailydialog
Certainly.How do you like to have it made ?,joy,dailydialog_350,0,Speaker,dailydialog
"Operations is made up of Manufacturing , Materials , Shipping and Distribution etc .",neutral,dailydialog_351,0,Speaker,dailydialog
Really ? Can't you stay a little longer ?,surprise,dailydialog_352,0,Speaker,dailydialog
I think that about one hundred words are enough .,neutral,dailydialog_353,0,Speaker,dailydialog
Really ? How do you know that ?,surprise,dailydialog_354,0,Speaker,dailydialog
What a thrilling trip !,fear,dailydialog_355,0,Speaker,dailydialog
"Oh , yes . Just show me where the fitting rooms are now . I can't wait to try this on .",joy,dailydialog_356,0,Speaker,dailydialog
You did a horrible job on my hair .,anger,dailydialog_357,0,Speaker,dailydialog
May I fix an appointment with Dr.Cui ?,neutral,dailydialog_358,0,Speaker,dailydialog
"This is the end , Jane . I don't want a girlfriend who goes out with other guys all the time .",anger,dailydialog_359,0,Speaker,dailydialog
"If you are better , but I doubt you will be .",neutral,dailydialog_360,0,Speaker,dailydialog
It's a pity that I'm too busy to see you off tomorrow .,joy,dailydialog_361,0,Speaker,dailydialog
"I haven ’ t been involved in international business , so I don ’ t have any experience .",neutral,dailydialog_362,0,Speaker,dailydialog
"My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date .",sadness,dailydialog_363,0,Speaker,dailydialog
I ’ m surprised to hear you say that . I thought you loved anything technological .,surprise,dailydialog_364,0,Speaker,dailydialog
"Hello sir . Good to meet you , too .",joy,dailydialog_365,0,Speaker,dailydialog
Peak periods always entail hours of queuing . At least you got a nice tan though !,joy,dailydialog_366,0,Speaker,dailydialog
I really hate receiving spam . I also dislike having to listen to advertisements and jingles when they are broadcast in stores or on the subway .,neutral,dailydialog_367,0,Speaker,dailydialog
A man robbed me today .,anger,dailydialog_368,0,Speaker,dailydialog
That's right . For seventy-five million . So how are you ?,joy,dailydialog_369,0,Speaker,dailydialog
I'm glad you liked it . Are you ready for dessert ?,joy,dailydialog_370,0,Speaker,dailydialog
Then I'll walk.Many thanks .,joy,dailydialog_371,0,Speaker,dailydialog
Sounds interesting . Especially that we are Olympic Volunteers .,joy,dailydialog_372,0,Speaker,dailydialog
Really ? He is my type .,surprise,dailydialog_373,0,Speaker,dailydialog
I failed the exam because I didn't study .,sadness,dailydialog_374,0,Speaker,dailydialog
"Well , eight hundred , then ?",neutral,dailydialog_375,0,Speaker,dailydialog
It is my pleasure to have her in my class .,joy,dailydialog_376,0,Speaker,dailydialog
"absolutely , many Chinese enterprises are going global , and they are in great need of excellent returnees to help them with their overseas business .",neutral,dailydialog_377,0,Speaker,dailydialog
Why are you asking me about my boyfriend ?,neutral,dailydialog_378,0,Speaker,dailydialog
OK . Here goes .,joy,dailydialog_379,0,Speaker,dailydialog
"Yes , I'm sure you do . It sounds like an excellent service .",neutral,dailydialog_380,0,Speaker,dailydialog
Here ? In this cafe ? How can you do that ?,surprise,dailydialog_381,0,Speaker,dailydialog
Happy Valentine's Day !,joy,dailydialog_382,0,Speaker,dailydialog
Are you kidding ? It's too early for her .,surprise,dailydialog_383,0,Speaker,dailydialog
"OK , that's perfect , 70 % is excellent , it'll be a big help . Thanks .",joy,dailydialog_384,0,Speaker,dailydialog
I wish I knew who had moved our flower pots .,anger,dailydialog_385,0,Speaker,dailydialog
Three months ? Incredible !,surprise,dailydialog_386,0,Speaker,dailydialog
I bought it from the Macy's at the Santa Anita mall .,neutral,dailydialog_387,0,Speaker,dailydialog
He is on the line .,neutral,dailydialog_388,0,Speaker,dailydialog
"That ’ s amazing ! You got a good pay here , didn ’ t you ?",surprise,dailydialog_389,0,Speaker,dailydialog
"Oh , yes . I often went on business trips in the past six years .",neutral,dailydialog_390,0,Speaker,dailydialog
Can you make a description of your wallet ?,neutral,dailydialog_391,0,Speaker,dailydialog
I'm hungry .,neutral,dailydialog_392,0,Speaker,dailydialog
"Hey , Karen . Look like you got some sun this weekend .",joy,dailydialog_393,0,Speaker,dailydialog
"Either way , I only allow one missed assignment per semester . When will you be turning the make-up in ?",neutral,dailydialog_394,0,Speaker,dailydialog
"So , tell me , what makes you think we should give you a raise ?",neutral,dailydialog_395,0,Speaker,dailydialog
Seriously . The only tax I don ’ t mind them taking is social security . It ’ s only a few dollars every paycheck .,neutral,dailydialog_396,0,Speaker,dailydialog
Happy to see you .,joy,dailydialog_397,0,Speaker,dailydialog
He must be all over you the first time he saw you .,joy,dailydialog_398,0,Speaker,dailydialog
So soon . It seems as if you just got here .,joy,dailydialog_399,0,Speaker,dailydialog
I have passed CET - 6 and I am proficient in reading and translating foreign materials . I have rich translating experience because I used to be an English translator .,neutral,dailydialog_400,0,Speaker,dailydialog
"Thank you , sir . Could you sign the voucher here , please ?",joy,dailydialog_401,0,Speaker,dailydialog
"Great ! Warm up with some scales and arpeggios first . Good , good . This week , work on keeping the rhythm steady when you play the last part with the sixteenth note . Now let ’ s take a look at this tricky section .",joy,dailydialog_402,0,Speaker,dailydialog
Yes . It is one of the most harmful computer viruses in the world . People say it will break out again om Valentines ' Day this year .,disgust,dailydialog_403,0,Speaker,dailydialog
"Well , welcome to our country . I trust you are having a pleasant stay ?",joy,dailydialog_404,0,Speaker,dailydialog
I like lotus .,joy,dailydialog_405,0,Speaker,dailydialog
How about some mascara ? That will make her eyes look bigger .,neutral,dailydialog_406,0,Speaker,dailydialog
It's all right ! I often fry sausages when my mom is not at home .,neutral,dailydialog_407,0,Speaker,dailydialog
So what do you think it is ?,neutral,dailydialog_408,0,Speaker,dailydialog
Thanks.Miss Zhang .,joy,dailydialog_409,0,Speaker,dailydialog
What does the notice say ?,neutral,dailydialog_410,0,Speaker,dailydialog
"Yes , it ’ s reasonably fast but it certainly isn ’ t cheap . Fares have gone up25 % .",neutral,dailydialog_411,0,Speaker,dailydialog
"I got it a while ago , but I haven't worn it much . You really like it ?",joy,dailydialog_412,0,Speaker,dailydialog
I just heard that you won the long-distance race . Congratulations on your victory .,joy,dailydialog_413,0,Speaker,dailydialog
"Look , we have a lot of accumulated anger from working in these conditions , and it ’ s probably okay to let off steam once in a while . But , it ’ s probably not a good idea to keep it up I ’ m willing to forgive and forget and if you are .",anger,dailydialog_414,0,Speaker,dailydialog
I wish you had been my history teacher ! I might have got better marks !,neutral,dailydialog_415,0,Speaker,dailydialog
It's very kind of you . I really don't know how I can thank you enough .,joy,dailydialog_416,0,Speaker,dailydialog
Yesterday . I didn't even know it was coming . He just told me he found someone else .,sadness,dailydialog_417,0,Speaker,dailydialog
"Just remember to be professional and polite . Oh , and don ’ t forget to smile .",neutral,dailydialog_418,0,Speaker,dailydialog
You did ? But I tried to call you at least twenty times and nobody answered .,surprise,dailydialog_419,0,Speaker,dailydialog
"Wow , what a lovely cake .",joy,dailydialog_420,0,Speaker,dailydialog
The check was written for $ 150 .,neutral,dailydialog_421,0,Speaker,dailydialog
Really ? I got mine from her this morning .,neutral,dailydialog_422,0,Speaker,dailydialog
That's really cheap . I will take it .,joy,dailydialog_423,0,Speaker,dailydialog
I don't get it . I'll go and have that doorman talk to you then .,anger,dailydialog_424,0,Speaker,dailydialog
